Id,Text,Date,Open,Market_change
904377075049656322,"The United States is considering, in addition to other options, stopping all trade with any country doing business with North Korea.",2017-09-04,51015.91,-0.5
904305644651634688,"North Korea has conducted a major Nuclear Test. Their words and actions continue to be very hostile and dangerous to the United States North Korea is a rogue nation which has become a great threat and embarrassment to China, which is trying to help but with little success.",2017-09-04,51015.91,-0.5
904177758489776129,"Remember, Sunday is National Prayer Day (by Presidential Proclamation)!",2017-09-04,51015.91,-0.5
905047095488516098,I am allowing Japan and South Korea to buy a substantially increased amount of highly sophisticated military equipment from the United States.,2017-09-05,50947.67,-1.03
905170032229056512,I look forward to working w/ D's + R's in Congress to address immigration reform in a way that puts hardworking citizens of our country 1st.,2017-09-05,50947.67,-1.03
905381817695526912,Will be going to North Dakota today to discuss tax reform and tax cuts. We are the highest taxed nation in the world - that will change.,2017-09-06,50341.86,0.43
905383039517282304,"Watching Hurricane closely. My team, which has done, and is doing, such a good job in Texas, is already in Florida. No rest for the weary!",2017-09-06,50341.86,0.43
905888075749974016,"During my trip to Saudi Arabia, I spoke to the leaders of more than 50 Arab and Muslim nations about the need to confront our shared enemies.. ",2017-09-07,50533.54,-0.53
905603224379559936,"We want our companies to hire and grow in AMERICA, to raise wages for AMERICAN workers, and to help rebuild our AMERICAN cities and towns! #USA ",2017-09-07,50533.54,-0.53
905586115440242689,"If we want to renew our PROSPERITY, restore OPPORTUNITY, and re-establish our economic DOMINANCE, then we need tax reform that is pro-growth.. ",2017-09-07,50533.54,-0.53
905788459301908480,"For all of those (DACA) that are concerned about your status during the 6 month period, you have nothing to worry about - No action!",2017-09-07,50533.54,-0.53
905770927526432768,"Hurricane Irma is raging but we have great teams of talented and brave people already in place and ready to help. Be careful, be safe! #FEMA",2017-09-07,50533.54,-0.53
906134333467045888,"Our incredible U.S. Coast Guard saved more than 15,000 lives last week with Harvey. Irma could be even tougher. We love our Coast Guard!",2017-09-08,50192.73,-0.33
906135414498631680,"Republicans, sorry, but I've been hearing about Repeal and Replace for 7 years, didn't happen! Even worse, the Senate Filibuster Rule will never allow the Republicans to pass even great legislation. 8 Dems control - will rarely get 60 (vs. 51) votes. It is a Repub Death Wish!",2017-09-08,50192.73,-0.33
906139352580972544,Republicans must start the Tax Reform/Tax Cut legislation ASAP. Don't wait until the end of September. Needed now more than ever. Hurry!,2017-09-08,50192.73,-0.33
906320446882271232,Churches in Texas should be entitled to reimbursement from FEMA Relief Funds for helping victims of Hurricane Harvey (just like others).,2017-09-11,50135.92,0.55
906712991940399104,"The U.S. Coast Guard, FEMA and all Federal and State brave people are ready. Here comes Irma. God bless everyone!",2017-09-11,50135.92,0.55
907592460070768641,"The devastation left by Hurricane Irma was far greater, at least in certain locations,than anyone thought - but amazing people working hard!",2017-09-12,50385.8,0.24
907698529606541312,It was a great honor to welcome Prime Minister Najib Abdul Razak of Malaysia and his distinguished delegation to the @WhiteHouse today! ,2017-09-12,50385.8,0.24
907928888587808768,The approval process for the biggest Tax Cut and Tax Reform package in the history of our country will soon begin. Move fast Congress!,2017-09-13,50519.93,-0.63
907930425657626624,"I will be traveling to Florida tomorrow to meet with our great Coast Guard, FEMA and many of the brave first responders and others.",2017-09-13,50519.93,-0.63
907946177022369792,"With Irma and Harvey devastation, Tax Cuts and Tax Reform is needed more than ever before. Go Congress, go!",2017-09-13,50519.93,-0.63
